ID,accbu_text,accbu_inperson,accbu_phone,accbu_sm,accbu_friend,accbu_smstatus,bu_phone,bu_inperson,bu_text,bu_sm,bu_email,bu_fbstatus,bu_smstatus,bu_image,bu_drift,bu_other,bu_never,dump_phone,dump_inperson,dump_text,Sex,Sexuality,Transgender,Child_Age,Child_Gen,Parent_Metro,Parent_Rent,Household_Size,Parent_Internet,Sexuality2,Child_Gen2,Transgender2,Parent_Metro2,Parent_Rent2,Parent_Internet2,bu_phone2,bu_inperson2,bu_text2,bu_sm2,bu_email2,bu_fbstatus2,bu_smstatus2,bu_image2,bu_drift2,bu_other2,bu_never2,dump_phone2,dump_inperson2,dump_text2
1757,,,,,,, , , , , , , , , , , , , , , , , ,, ,0.0,1.0,6.0,1.0,,,,Non-metro,Own,Yes,,,,,,,,,,,,,,
1758,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,3.0,0.0,,,,Metro,Rent,No,,,,,,,,,,,,,,
1760,1.0,10.0,1.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,17.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1761,3.0,1.0,2.0,3.0,9.0,10.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,4,15.0,2,0.0,1.0,7.0,1.0,Straight,Female,No,Non-metro,Own,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
1762,1.0,10.0,7.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,13.0,2,1.0,1.0,3.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
1764,2.0,10.0,7.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,17.0,1,1.0,2.0,6.0,1.0,Straight,Male,No,Metro,Rent,Yes,,,,,,,,,,,,,,
1765,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,3.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1766,1.0,10.0,1.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,4,4,13.0,2,1.0,1.0,4.0,1.0,Something else,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
1767,1.0,10.0,5.0,1.0,2.0,2.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,4,17.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No
1769,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,3.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1773,3.0,10.0,9.0,1.0,4.0,1.0, , , , , , , , , , , , , , , ,2,4,14.0,2,1.0,1.0,6.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
1776,5.0,10.0,10.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,16.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
1777,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,6.0,1.0,,,,Metro,Rent,Yes,,,,,,,,,,,,,,
1778,1.0,10.0,1.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,15.0,1,1.0,2.0,4.0,1.0,Straight,Male,No,Metro,Rent,Yes,,,,,,,,,,,,,,
1779,3.0,10.0,5.0,3.0,1.0,2.0, , , , , , , , , , , , , , , ,2,4,14.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1780,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,3.0,0.0,,,,Metro,Own,No,,,,,,,,,,,,,,
1783,1.0,9.0,5.0,1.0,1.0,5.0, , , , , , , , , , , , , , , ,2,4,17.0,2,1.0,2.0,7.0,1.0,Straight,Female,No,Metro,Rent,Yes,,,,,,,,,,,,,,
1786,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,4.0,1.0,,,,Metro,Rent,Yes,,,,,,,,,,,,,,
1787,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1788,4.0,10.0,8.0,1.0,3.0,2.0, , , , , , , , , , , , , , , ,2,4,15.0,1,1.0,1.0,6.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1790,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,5.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1791,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1792,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,7.0,1.0,,,,Metro,Rent,Yes,,,,,,,,,,,,,,
1794,1.0,8.0,5.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,14.0,2,1.0,1.0,5.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
1798,5.0,10.0,6.0,3.0,3.0,3.0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,-1,2,4,15.0,1,0.0,2.0,2.0,0.0,Straight,Male,No,Non-metro,Rent,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,No
1801,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,3.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1803,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,3.0,1.0,,,,Metro,Rent,Yes,,,,,,,,,,,,,,
1805,10.0,10.0,9.0,4.0,8.0,8.0, , , , , , , , , , , , , , , ,2,4,13.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1808,3.0,10.0,4.0,3.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,4,15.0,1,1.0,1.0,3.0,1.0,Straight,Male,No,Metro,Own,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No
1811,2.0,10.0,8.0,3.0,1.0,4.0, , , , , , , , , , , , , , , ,2,4,16.0,2,1.0,1.0,5.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
1812,2.0,1.0,3.0,6.0,5.0,4.0, , , , , , , , , , , , , , , ,2,4,13.0,2,1.0,1.0,5.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
1813,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,1.0,0.0,,,,Metro,Rent,No,,,,,,,,,,,,,,
1814,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,0.0,,,,Metro,Own,No,,,,,,,,,,,,,,
1816,3.0,10.0,5.0,3.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,4,15.0,1,0.0,1.0,4.0,1.0,Straight,Male,No,Non-metro,Own,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes
1817,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,3.0,0.0,,,,Metro,Own,No,,,,,,,,,,,,,,
1818,5.0,1.0,3.0,4.0,3.0,2.0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,2,2,4,13.0,1,1.0,2.0,5.0,1.0,Straight,Male,No,Metro,Rent,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes
1819,1.0,10.0,1.0,1.0,2.0,1.0, , , , , , , , , , , , , , , ,2,4,17.0,1,1.0,1.0,2.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1820,1.0,1.0,1.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,17.0,1,1.0,2.0,3.0,1.0,Straight,Male,No,Metro,Rent,Yes,,,,,,,,,,,,,,
1821,3.0,10.0,8.0,1.0,4.0,1.0, , , , , , , , , , , , , , , ,2,4,14.0,2,1.0,1.0,4.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
1822,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,5.0,1.0,,,,Metro,Rent,Yes,,,,,,,,,,,,,,
1823,3.0,10.0,7.0,1.0,2.0,1.0, , , , , , , , , , , , , , , ,2,4,13.0,2,1.0,1.0,6.0,0.0,Straight,Female,No,Metro,Own,No,,,,,,,,,,,,,,
1824,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,5.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1825,1.0,10.0,9.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,14.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1827,1.0,10.0,2.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,14.0,2,1.0,2.0,5.0,1.0,Straight,Female,No,Metro,Rent,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
1828,1.0,10.0,5.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,13.0,1,1.0,1.0,5.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1829,2.0,10.0,5.0,2.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,16.0,1,1.0,2.0,4.0,0.0,Straight,Male,No,Metro,Rent,No,,,,,,,,,,,,,,
1830,1.0,10.0,1.0,10.0,1.0,10.0, , , , , , , , , , , , , , , ,2,4,13.0,2,1.0,3.0,5.0,0.0,Straight,Female,No,Metro,Neither,No,,,,,,,,,,,,,,
1831,1.0,10.0,1.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,16.0,1,1.0,2.0,4.0,1.0,Straight,Male,No,Metro,Rent,Yes,,,,,,,,,,,,,,
1833,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,5.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1835,10.0,1.0,3.0,10.0,10.0,10.0, , , , , , , , , , , , , , , ,2,4,17.0,2,1.0,1.0,2.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
1836,10.0,8.0,7.0,1.0,6.0,3.0, , , , , , , , , , , , , , , ,2,4,14.0,2,0.0,1.0,3.0,1.0,Straight,Female,No,Non-metro,Own,Yes,,,,,,,,,,,,,,
1837,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,2.0,1.0,,,,Metro,Rent,Yes,,,,,,,,,,,,,,
1838,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,3.0,1.0,,,,Metro,Rent,Yes,,,,,,,,,,,,,,
1839,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,5.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1841,10.0,1.0,1.0,1.0,10.0,1.0, , , , , , , , , , , , , , , ,5,4,13.0,2,1.0,2.0,3.0,0.0,Not sure,Female,No,Metro,Rent,No,,,,,,,,,,,,,,
1842,2.0,10.0,8.0,2.0,3.0,2.0, , , , , , , , , , , , , , , ,2,4,13.0,1,1.0,1.0,6.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1844,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,3.0,3.0,1.0,,,,Metro,Neither,Yes,,,,,,,,,,,,,,
1846,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,5.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1847,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1848,4.0,1.0,7.0,3.0,5.0,2.0, , , , , , , , , , , , , , , ,2,4,16.0,2,1.0,1.0,4.0,0.0,Straight,Female,No,Metro,Own,No,,,,,,,,,,,,,,
1849,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,3.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1850,2.0,10.0,5.0,1.0,2.0,1.0, , , , , , , , , , , , , , , ,2,4,13.0,1,0.0,2.0,3.0,1.0,Straight,Male,No,Non-metro,Rent,Yes,,,,,,,,,,,,,,
1852,1.0,10.0,6.0,1.0,2.0,1.0, , , , , , , , , , , , , , , ,2,4,17.0,1,1.0,1.0,5.0,0.0,Straight,Male,No,Metro,Own,No,,,,,,,,,,,,,,
1854,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,5.0,0.0,,,,Metro,Rent,No,,,,,,,,,,,,,,
1855,6.0,9.0,8.0,1.0,4.0,3.0, , , , , , , , , , , , , , , ,2,4,16.0,1,1.0,1.0,2.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1856,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1857,7.0,10.0,10.0,7.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,13.0,2,1.0,1.0,3.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
1858,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1859,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,8.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1862,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,5.0,1.0,,,,Metro,Rent,Yes,,,,,,,,,,,,,,
1863,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1864,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,3.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1865,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,5.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1867,1.0,10.0,9.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,13.0,2,1.0,1.0,5.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
1869,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,5.0,1.0,,,,Metro,Rent,Yes,,,,,,,,,,,,,,
1870,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,4.0,1.0,,,,Metro,Rent,Yes,,,,,,,,,,,,,,
1871,10.0,1.0,1.0,10.0,10.0,10.0, , , , , , , , , , , , , , , ,2,4,13.0,1,1.0,1.0,5.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1872,,,,,,, , , , , , , , , , , , , , , , , ,13.0,1,1.0,2.0,4.0,0.0,,Male,,Metro,Rent,No,,,,,,,,,,,,,,
1873,,,,,,, , , , , , , , , , , , , , , , , ,, ,0.0,1.0,3.0,0.0,,,,Non-metro,Own,No,,,,,,,,,,,,,,
1875,8.0,10.0,10.0,1.0,2.0,3.0, , , , , , , , , , , , , , , ,2,4,17.0,2,1.0,1.0,3.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
1877,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,4.0,0.0,,,,Metro,Rent,No,,,,,,,,,,,,,,
1878,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1879,1.0,10.0,2.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,15.0,1,0.0,1.0,4.0,0.0,Straight,Male,No,Non-metro,Own,No,,,,,,,,,,,,,,
1881,5.0,10.0,8.0,1.0,1.0,4.0, , , , , , , , , , , , , , , ,2,4,16.0,2,1.0,2.0,4.0,1.0,Straight,Female,No,Metro,Rent,Yes,,,,,,,,,,,,,,
1882,1.0,10.0,1.0,1.0,2.0,3.0, , , , , , , , , , , , , , , ,2,-1,13.0,2,1.0,2.0,5.0,1.0,Straight,Female,,Metro,Rent,Yes,,,,,,,,,,,,,,
1883,,,,,,, , , , , , , , , , , , , , , , , ,, ,0.0,2.0,7.0,1.0,,,,Non-metro,Rent,Yes,,,,,,,,,,,,,,
1884,1.0,9.0,1.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,14.0,1,1.0,2.0,2.0,1.0,Straight,Male,No,Metro,Rent,Yes,,,,,,,,,,,,,,
1887,1.0,10.0,10.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,15.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1888,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,6.0,0.0,,,,Metro,Rent,No,,,,,,,,,,,,,,
1889,2.0,-1.0,-1.0,-1.0,-1.0,-1.0, , , , , , , , , , , , , , , ,2,4,13.0,1,0.0,1.0,5.0,1.0,Straight,Male,No,Non-metro,Own,Yes,,,,,,,,,,,,,,
1890,5.0,10.0,10.0,5.0,5.0,9.0, , , , , , , , , , , , , , , ,2,4,14.0,2,1.0,1.0,2.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
1891,1.0,9.0,4.0,1.0,4.0,1.0, , , , , , , , , , , , , , , ,2,4,16.0,2,1.0,1.0,3.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
1892,1.0,10.0,4.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,15.0,2,0.0,1.0,3.0,1.0,Straight,Female,No,Non-metro,Own,Yes,,,,,,,,,,,,,,
1893,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,3.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1894,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,3.0,0.0,,,,Metro,Own,No,,,,,,,,,,,,,,
1896,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,6.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1897,3.0,2.0,1.0,5.0,7.0,1.0, , , , , , , , , , , , , , , ,2,4,17.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1898,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1899,5.0,10.0,10.0,5.0,2.0,2.0, , , , , , , , , , , , , , , ,2,4,16.0,2,1.0,1.0,4.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
1901,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,4.0,1.0,,,,Metro,Rent,Yes,,,,,,,,,,,,,,
1902,7.0,10.0,9.0,1.0,3.0,1.0, , , , , , , , , , , , , , , ,2,4,16.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1906,1.0,10.0,3.0,1.0,1.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,5,4,17.0,2,1.0,2.0,3.0,1.0,Not sure,Female,No,Metro,Rent,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No
1907,1.0,10.0,4.0,1.0,4.0,1.0, , , , , , , , , , , , , , , ,2,4,15.0,1,0.0,3.0,4.0,1.0,Straight,Male,No,Non-metro,Neither,Yes,,,,,,,,,,,,,,
1908,1.0,10.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,4,13.0,2,1.0,2.0,7.0,0.0,Straight,Female,No,Metro,Rent,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No
1910,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,3.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1912,,,,,,, , , , , , , , , , , , , , , , , ,, ,0.0,1.0,6.0,1.0,,,,Non-metro,Own,Yes,,,,,,,,,,,,,,
1913,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1915,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1917,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1920,2.0,10.0,7.0,4.0,2.0,1.0, , , , , , , , , , , , , , , ,1,4,15.0,2,1.0,1.0,2.0,0.0,Gay or Lesbian,Female,No,Metro,Own,No,,,,,,,,,,,,,,
1921,6.0,6.0,4.0,5.0,6.0,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,4,16.0,1,1.0,1.0,5.0,1.0,Straight,Male,No,Metro,Own,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
1922,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,5.0,1.0,,,,Metro,Rent,Yes,,,,,,,,,,,,,,
1924,3.0,10.0,5.0,2.0,3.0,1.0, , , , , , , , , , , , , , , ,2,4,17.0,1,1.0,2.0,5.0,1.0,Straight,Male,No,Metro,Rent,Yes,,,,,,,,,,,,,,
1926,1.0,10.0,6.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,17.0,2,0.0,2.0,4.0,1.0,Straight,Female,No,Non-metro,Rent,Yes,,,,,,,,,,,,,,
1927,4.0,10.0,5.0,1.0,2.0,3.0, , , , , , , , , , , , , , , ,2,4,13.0,1,1.0,2.0,5.0,1.0,Straight,Male,No,Metro,Rent,Yes,,,,,,,,,,,,,,
1928,3.0,10.0,5.0,1.0,1.0,2.0, , , , , , , , , , , , , , , ,2,4,15.0,1,1.0,2.0,3.0,1.0,Straight,Male,No,Metro,Rent,Yes,,,,,,,,,,,,,,
1932,2.0,1.0,1.0,2.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,16.0,2,1.0,1.0,2.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
1933,9.0,8.0,10.0,1.0,1.0,3.0, , , , , , , , , , , , , , , ,2,4,14.0,1,1.0,2.0,3.0,1.0,Straight,Male,No,Metro,Rent,Yes,,,,,,,,,,,,,,
1934,8.0,10.0,9.0,3.0,4.0,5.0, , , , , , , , , , , , , , , ,1,2,14.0,2,1.0,1.0,2.0,0.0,Gay or Lesbian,Female,Yes,Metro,Own,No,,,,,,,,,,,,,,
1937,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,6.0,1.0,,,,Metro,Rent,Yes,,,,,,,,,,,,,,
1938,1.0,10.0,10.0,10.0,10.0,1.0, , , , , , , , , , , , , , , ,2,4,16.0,1,1.0,2.0,6.0,1.0,Straight,Male,No,Metro,Rent,Yes,,,,,,,,,,,,,,
1939,1.0,10.0,3.0,2.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,16.0,1,1.0,2.0,4.0,1.0,Straight,Male,No,Metro,Rent,Yes,,,,,,,,,,,,,,
1940,1.0,10.0,8.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,2,4,13.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes
1941,1.0,3.0,5.0,1.0,1.0,5.0, , , , , , , , , , , , , , , ,2,4,13.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1942,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1944,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,5.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1945,3.0,10.0,9.0,5.0,2.0,1.0, , , , , , , , , , , , , , , ,5,4,17.0,1,1.0,2.0,3.0,1.0,Not sure,Male,No,Metro,Rent,Yes,,,,,,,,,,,,,,
1946,4.0,10.0,6.0,3.0,1.0,2.0, , , , , , , , , , , , , , , ,2,4,16.0,1,1.0,1.0,5.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1947,1.0,10.0,5.0,1.0,2.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,15.0,2,1.0,2.0,6.0,1.0,Straight,Female,No,Metro,Rent,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
1948,10.0,10.0,10.0,1.0,2.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,2,4,16.0,1,1.0,2.0,3.0,1.0,Straight,Male,No,Metro,Rent,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No
1950,10.0,9.0,8.0,7.0,1.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,2,4,13.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes
1951,3.0,10.0,5.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,13.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1952,2.0,10.0,8.0,3.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,4,16.0,2,1.0,1.0,4.0,1.0,Straight,Female,No,Metro,Own,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
1954,3.0,1.0,2.0,5.0,4.0,6.0, , , , , , , , , , , , , , , ,2,4,14.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ommeggle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957,2.0,10.0,6.0,1.0,1.0,3.0, , , , , , , , , , , , , , , ,2,4,14.0,2,1.0,1.0,4.0,0.0,Straight,Female,No,Metro,Own,No,,,,,,,,,,,,,,
1959,1.0,10.0,1.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,14.0,2,0.0,1.0,6.0,1.0,Straight,Female,No,Non-metro,Own,Yes,,,,,,,,,,,,,,
1960,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1961,1.0,10.0,2.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,14.0,2,1.0,1.0,6.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
1962,5.0,10.0,10.0,5.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,4,17.0,2,1.0,2.0,3.0,1.0,Straight,Female,No,Metro,Rent,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
1963,9.0,10.0,9.0,2.0,1.0,7.0, , , , , , , , , , , , , , , ,2,4,13.0,1,1.0,1.0,3.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1966,1.0,10.0,6.0,4.0,2.0,6.0, , , , , , , , , , , , , , , ,2,4,15.0,1,1.0,2.0,5.0,1.0,Straight,Male,No,Metro,Rent,Yes,,,,,,,,,,,,,,
